id,category,neighborhood,latitude,longitude,date
2025-02201,Water Waste,West Hills,34.233236,-118.603754,2024-07-02
2025-02213,Noise,West Hills,34.233236,-118.603754,2024-07-13
2025-02212,Illegal Dumping,West Hills,34.233236,-118.603754,2024-07-18
2025-02194,Illegal Dumping,West Hills,34.233236,-118.603754,2024-08-11
2025-02209,Illegal Dumping,West Hills,34.233236,-118.603754,2024-08-14
2025-02203,Noise,West Hills,34.233236,-118.603754,2024-09-20
2025-02190,Illegal Dumping,West Hills,34.233236,-118.603754,2024-10-01
2025-02205,Water Waste,West Hills,34.233236,-118.603754,2024-10-10
2025-02193,Noise,West Hills,34.233236,-118.603754,2024-10-14
2025-02192,Illegal Dumping,West Hills,34.233236,-118.603754,2024-11-10
2025-02200,Noise,West Hills,34.233236,-118.603754,2024-11-10
2025-02206,Air Pollution,West Hills,34.233236,-118.603754,2024-12-06
2025-02208,Illegal Dumping,West Hills,34.233236,-118.603754,2024-12-17
2025-02202,Illegal Dumping,West Hills,34.233236,-118.603754,2024-12-26
2025-02198,Air Pollution,West Hills,34.233236,-118.603754,2024-12-29
2025-02248,Illegal Dumping,West Los Angeles,34.037407,-118.434209,2024-02-29
2025-02246,Noise,West Los Angeles,34.037407,-118.434209,2024-03-23
2025-02250,Air Pollution,West Los Angeles,34.037407,-118.434209,2024-05-10
2025-02254,Water Waste,West Los Angeles,34.037407,-118.434209,2024-08-01
2025-02247,Water Waste,West Los Angeles,34.037407,-118.434209,2024-08-05
2025-02253,Illegal Dumping,West Los Angeles,34.037407,-118.434209,2024-09-19
2025-02249,Illegal Dumping,West Los Angeles,34.037407,-118.434209,2024-09-21
2025-02252,Noise,West Los Angeles,34.037407,-118.434209,2024-09-24
2025-02255,Air Pollution,West Los Angeles,34.037407,-118.434209,2024-10-19
2025-02251,Illegal Dumping,West Los Angeles,34.037407,-118.434209,2024-10-20
2025-02256,Water Waste,West Los Angeles,34.037407,-118.434209,2024-12-22
2025-02183,Air Pollution,Westchester,33.982397,-118.358622,2024-01-05
2025-02181,Air Pollution,Westchester,33.982397,-118.358622,2024-01-20
2025-02182,Illegal Dumping,Westchester,33.982397,-118.358622,2024-03-02
2025-02178,Water Waste,Westchester,33.982397,-118.358622,2024-06-25
2025-02185,Illegal Dumping,Westchester,33.982397,-118.358622,2024-06-26
2025-02179,Air Pollution,Westchester,33.982397,-118.358622,2024-08-24
2025-02186,Noise,Westchester,33.982397,-118.358622,2024-10-04
2025-02180,Air Pollution,Westchester,33.982397,-118.358622,2024-10-26
2025-02177,Illegal Dumping,Westchester,33.982397,-118.358622,2024-11-26
2025-02184,Air Pollution,Westchester,33.982397,-118.358622,2024-12-27
2025-02233,Illegal Dumping,Westlake,34.053894,-118.259080,2024-01-06
2025-02225,Water Waste,Westlake,34.053894,-118.259080,2024-01-25
2025-02226,Noise,Westlake,34.053894,-118.259080,2024-03-07
2025-02232,Noise,Westlake,34.053894,-118.259080,2024-03-11
2025-02235,Air Pollution,Westlake,34.053894,-118.259080,2024-03-14
2025-02238,Air Pollution,Westlake,34.053894,-118.259080,2024-03-17
2025-02241,Illegal Dumping,Westlake,34.053894,-118.259080,2024-05-03
2025-02229,Water Waste,Westlake,34.053894,-118.259080,2024-05-16
2025-02220,Illegal Dumping,Westlake,34.053894,-118.259080,2024-06-04
2025-02242,Noise,Westlake,34.053894,-118.259080,2024-06-07
2025-02243,Illegal Dumping,Westlake,34.053894,-118.259080,2024-06-16
2025-02236,Water Waste,Westlake,34.053894,-118.259080,2024-07-02
2025-02234,Noise,Westlake,34.053894,-118.259080,2024-07-07
2025-02231,Illegal Dumping,Westlake,34.053894,-118.259080,2024-07-08
2025-02222,Water Waste,Westlake,34.053894,-118.259080,2024-08-02
2025-02218,Illegal Dumping,Westlake,34.053894,-118.259080,2024-08-06
2025-02237,Noise,Westlake,34.053894,-118.259080,2024-08-30
2025-02219,Noise,Westlake,34.053894,-118.259080,2024-09-05
2025-02230,Illegal Dumping,Westlake,34.053894,-118.259080,2024-09-09
2025-02224,Air Pollution,Westlake,34.053894,-118.259080,2024-09-17
2025-02227,Water Waste,Westlake,34.053894,-118.259080,2024-09-22
2025-02228,Noise,Westlake,34.053894,-118.259080,2024-09-22
2025-02245,Air Pollution,Westlake,34.053894,-118.259080,2024-09-23
2025-02244,Water Waste,Westlake,34.053894,-118.259080,2024-09-30
2025-02217,Air Pollution,Westlake,34.053894,-118.259080,2024-10-14
2025-02223,Noise,Westlake,34.053894,-118.259080,2024-10-14
2025-02240,Water Waste,Westlake,34.053894,-118.259080,2024-11-23
2025-02221,Water Waste,Westlake,34.053894,-118.259080,2024-11-27
2025-02239,Air Pollution,Westlake,34.053894,-118.259080,2024-12-25
2025-02266,Water Waste,Westwood,34.079247,-118.429460,2024-01-14
2025-02268,Air Pollution,Westwood,34.079247,-118.429460,2024-02-06
2025-02265,Air Pollution,Westwood,34.079247,-118.429460,2024-02-20
2025-02272,Noise,Westwood,34.079247,-118.429460,2024-02-28
2025-02259,Water Waste,Westwood,34.079247,-118.429460,2024-03-15
2025-02273,Air Pollution,Westwood,34.079247,-118.429460,2024-03-31
2025-02264,Water Waste,Westwood,34.079247,-118.429460,2024-04-12
2025-02263,Water Waste,Westwood,34.079247,-118.429460,2024-04-26
2025-02260,Illegal Dumping,Westwood,34.079247,-118.429460,2024-05-04
2025-02274,Water Waste,Westwood,34.079247,-118.429460,2024-05-14
2025-02257,Water Waste,Westwood,34.079247,-118.429460,2024-06-04
2025-02270,Water Waste,Westwood,34.079247,-118.429460,2024-06-21
2025-02261,Air Pollution,Westwood,34.079247,-118.429460,2024-08-15
2025-02269,Noise,Westwood,34.079247,-118.429460,2024-09-13
2025-02267,Air Pollution,Westwood,34.079247,-118.429460,2024-09-28
2025-02271,Water Waste,Westwood,34.079247,-118.429460,2024-11-01
2025-02262,Water Waste,Westwood,34.079247,-118.429460,2024-11-04
2025-02258,Noise,Westwood,34.079247,-118.429460,2024-11-25
2025-02275,Water Waste,Westwood,34.079247,-118.429460,2024-11-27
2025-02276,Noise,Westwood,34.079247,-118.429460,2024-11-27
2025-02280,Noise,Wilmington,33.755320,-118.283306,2024-01-23
2025-02281,Noise,Wilmington,33.755320,-118.283306,2024-01-26
2025-02285,Water Waste,Wilmington,33.755320,-118.283306,2024-02-01
2025-02286,Water Waste,Wilmington,33.755320,-118.283306,2024-02-02
2025-02283,Illegal Dumping,Wilmington,33.755320,-118.283306,2024-03-19
2025-02278,Noise,Wilmington,33.755320,-118.283306,2024-05-12
2025-02279,Noise,Wilmington,33.755320,-118.283306,2024-06-08
2025-02284,Noise,Wilmington,33.755320,-118.283306,2024-06-25
2025-02287,Illegal Dumping,Wilmington,33.755320,-118.283306,2024-10-21
2025-02282,Noise,Wilmington,33.755320,-118.283306,2024-10-27
2025-02277,Air Pollution,Wilmington,33.755320,-118.283306,2024-12-19
2025-02305,Air Pollution,Windsor Square,34.062545,-118.314039,2024-01-03
2025-02298,Illegal Dumping,Windsor Square,34.062545,-118.314039,2024-01-14
2025-02289,Air Pollution,Windsor Square,34.062545,-118.314039,2024-02-03
2025-02302,Noise,Windsor Square,34.062545,-118.314039,2024-02-22
2025-02290,Illegal Dumping,Windsor Square,34.062545,-118.314039,2024-02-25
2025-02291,Water Waste,Windsor Square,34.062545,-118.314039,2024-02-29
2025-02293,Water Waste,Windsor Square,34.062545,-118.314039,2024-04-03
2025-02308,Illegal Dumping,Windsor Square,34.062545,-118.314039,2024-04-16
2025-02303,Water Waste,Windsor Square,34.062545,-118.314039,2024-04-24
2025-02304,Illegal Dumping,Windsor Square,34.062545,-118.314039,2024-04-26
2025-02297,Water Waste,Windsor Square,34.062545,-118.314039,2024-05-02
2025-02307,Air Pollution,Windsor Square,34.062545,-118.314039,2024-06-17
2025-02296,Water Waste,Windsor Square,34.062545,-118.314039,2024-06-26
2025-02294,Illegal Dumping,Windsor Square,34.062545,-118.314039,2024-07-16
2025-02300,Illegal Dumping,Windsor Square,34.062545,-118.314039,2024-08-16
2025-02288,Illegal Dumping,Windsor Square,34.062545,-118.314039,2024-09-07
2025-02292,Water Waste,Windsor Square,34.062545,-118.314039,2024-12-01
2025-02306,Air Pollution,Windsor Square,34.062545,-118.314039,2024-12-10
2025-02309,Water Waste,Windsor Square,34.062545,-118.314039,2024-12-12
2025-02295,Water Waste,Windsor Square,34.062545,-118.314039,2024-12-24
2025-02299,Noise,Windsor Square,34.062545,-118.314039,2024-12-27
2025-02301,Air Pollution,Windsor Square,34.062545,-118.314039,2024-12-29
2025-02311,Air Pollution,Winnetka,34.231992,-118.562317,2024-01-22
2025-02324,Air Pollution,Winnetka,34.231992,-118.562317,2024-02-03
2025-02326,Air Pollution,Winnetka,34.231992,-118.562317,2024-02-17
2025-02320,Noise,Winnetka,34.231992,-118.562317,2024-02-25
2025-02316,Air Pollution,Winnetka,34.231992,-118.562317,2024-03-15
2025-02327,Air Pollution,Winnetka,34.231992,-118.562317,2024-04-14
2025-02314,Water Waste,Winnetka,34.231992,-118.562317,2024-04-17
2025-02318,Illegal Dumping,Winnetka,34.231992,-118.562317,2024-04-17
2025-02319,Illegal Dumping,Winnetka,34.231992,-118.562317,2024-04-26
2025-02312,Air Pollution,Winnetka,34.231992,-118.562317,2024-04-30
2025-02315,Air Pollution,Winnetka,34.231992,-118.562317,2024-05-03
2025-02325,Water Waste,Winnetka,34.231992,-118.562317,2024-05-15
2025-02313,Illegal Dumping,Winnetka,34.231992,-118.562317,2024-05-24
2025-02310,Water Waste,Winnetka,34.231992,-118.562317,2024-07-30
2025-02322,Noise,Winnetka,34.231992,-118.562317,2024-08-07
2025-02323,Illegal Dumping,Winnetka,34.231992,-118.562317,2024-09-01
2025-02321,Noise,Winnetka,34.231992,-118.562317,2024-09-02
2025-02317,Air Pollution,Winnetka,34.231992,-118.562317,2024-11-09
2025-02328,Noise,Woodland Hills,34.186680,-118.572398,2024-04-29
2025-02331,Illegal Dumping,Woodland Hills,34.186680,-118.572398,2024-07-12
2025-02330,Air Pollution,Woodland Hills,34.186680,-118.572398,2024-09-06
2025-02329,Illegal Dumping,Woodland Hills,34.186680,-118.572398,2024-09-30
